,Portfolio-Value-diff,Market-based-PnL,Summe Einzel-Tages-PnL,Abweichung (Portfolio vs Market),Abweichung (Portfolio vs Summe)
2020-11-17,49.50327763146197,49.50327763143905,49.50327763143899,2.2922108655620832e-11,2.297895207448164e-11
2020-11-18,-590.0242115781584,-590.0242115781606,-590.0242115781606,2.1600499167107046e-12,2.1600499167107046e-12
2020-11-19,1634.5704777827486,1634.5704777827582,1634.5704777827582,-9.549694368615746e-12,-9.549694368615746e-12
2020-11-20,1201.0211885394529,1201.0211885394685,1201.0211885394688,-1.5688783605583012e-11,-1.5916157281026244e-11
2020-11-23,886.9260139129474,886.9260139129553,886.9260139129552,-7.958078640513122e-12,-7.844391802791506e-12
2020-11-24,397.7738458532549,397.7738458532135,397.7738458532135,4.1382008930668235e-11,4.1382008930668235e-11
2020-11-25,1070.683355969246,1070.6833559692222,1070.683355969222,2.3646862246096134e-11,2.3874235921539366e-11
2020-11-26,0.0,0.0,0.0,0.0,0.0
2020-11-27,1640.7413380491053,1640.7413380491616,1640.7413380491616,-5.638867150992155e-11,-5.638867150992155e-11
2020-11-30,170.91925461920619,170.91925461920124,170.91925461920107,4.945377440890297e-12,5.115907697472721e-12
2020-12-01,338.98057325021364,2708.700231907519,2708.700231907519,-2369.7196586573054,-2369.7196586573054
2020-12-02,422.1073540865036,422.1073540865144,422.1073540865145,-1.0800249583553523e-11,-1.0857093002414331e-11
2020-12-03,1311.6736091290077,1311.6736091289808,1311.673609128981,2.6830093702301383e-11,2.660272002685815e-11
2020-12-04,1888.6290439090808,1888.6290439090926,1888.6290439090928,-1.1823431123048067e-11,-1.2050804798491299e-11
2020-12-07,805.6310052004701,805.6310052004926,805.6310052004927,-2.2509993868879974e-11,-2.262368070660159e-11
2020-12-08,-185.72085960759432,-185.72085960762294,-185.72085960762294,2.8620661396416835e-11,2.8620661396416835e-11
2020-12-09,-2822.5542760571116,-2822.554276057126,-2822.554276057126,1.4551915228366852e-11,1.4551915228366852e-11
2020-12-10,2103.079260323313,2103.0792603233094,2103.07926032331,3.637978807091713e-12,3.183231456205249e-12
2020-12-11,-301.73325913288863,-301.7332591328809,-301.7332591328809,-7.73070496506989e-12,-7.73070496506989e-12
2020-12-14,-1199.4775086017034,-1199.4775086016705,-1199.4775086016705,-3.296918293926865e-11,-3.296918293926865e-11
2020-12-15,1503.3365814434073,1503.3365814433635,1503.3365814433632,4.388311936054379e-11,4.411049303598702e-11
2020-12-16,886.9807927329966,886.9807927330344,886.9807927330344,-3.774403012357652e-11,-3.774403012357652e-11
2020-12-17,1743.2883756328374,1743.2883756328067,1743.2883756328067,3.069544618483633e-11,3.069544618483633e-11
2020-12-18,2177.7235075075005,2177.7235075074937,2177.7235075074937,6.821210263296962e-12,6.821210263296962e-12
2020-12-21,-511.6207603799121,-511.6207603798913,-511.6207603798913,-2.0804691303055733e-11,-2.0804691303055733e-11
2020-12-22,1565.3108410599816,1565.310841059987,1565.3108410599873,-5.4569682106375694e-12,-5.6843418860808015e-12
2020-12-23,-311.3140256172046,-311.3140256172138,-311.3140256172138,9.208633855450898e-12,9.208633855450898e-12
2020-12-24,-155.64887463438208,-155.6488746343641,-155.64887463436412,-1.7990942069445737e-11,-1.7962520360015333e-11
2020-12-25,0.0,0.0,0.0,0.0,0.0
2020-12-28,-1205.844140428875,-1205.8441404289238,-1205.8441404289235,4.865796654485166e-11,4.843059286940843e-11
2020-12-29,-138.148121351609,-138.1481213515567,-138.14812135155665,-5.2295945351943374e-11,-5.235278877080418e-11
2020-12-30,2020.6191595461569,2020.6191595461578,2020.6191595461578,-9.094947017729282e-13,-9.094947017729282e-13
2020-12-31,242.9680693576811,242.96806935766887,242.9680693576689,1.2221335055073723e-11,1.2192913345643319e-11
2021-01-01,0.0,1797.0211548421544,1797.0211548421544,-1797.0211548421544,-1797.0211548421544
2021-01-04,-1860.0290664919303,-1860.0290664918807,-1860.0290664918812,-4.956746124662459e-11,-4.9112713895738125e-11
2021-01-05,2256.9422365620267,2256.942236561994,2256.942236561994,3.2741809263825417e-11,3.2741809263825417e-11
2021-01-06,362.45944680433604,362.4594468043579,362.4594468043578,-2.1884716261411086e-11,-2.177102942368947e-11
2021-01-07,4476.5491362653265,4476.549136265292,4476.549136265291,3.456079866737127e-11,3.54702933691442e-11
2021-01-08,1492.4421052191465,1492.4421052191392,1492.4421052191392,7.275957614183426e-12,7.275957614183426e-12
2021-01-11,-236.70563398333616,-236.70563398330074,-236.70563398330077,-3.5413449950283393e-11,-3.538502824085299e-11
2021-01-12,1160.8555637524696,1160.8555637524519,1160.8555637524519,1.77351466845721e-11,1.77351466845721e-11
2021-01-13,-157.55942150542978,-157.55942150539772,-157.55942150539775,-3.205968823749572e-11,-3.2031266528065316e-11
2021-01-14,2308.146874741098,2308.146874741098,2308.146874741098,0.0,0.0
2021-01-15,-2030.7655445541022,-2030.7655445541368,-2030.7655445541368,3.456079866737127e-11,3.456079866737127e-11
2021-01-18,0.0,0.0,0.0,0.0,0.0
2021-01-19,3291.6767069266352,3291.6767069266666,3291.676706926667,-3.1377567211166024e-11,-3.183231456205249e-11
2021-01-20,1111.1575745757727,1111.157574575712,1111.157574575712,6.070877134334296e-11,6.070877134334296e-11
2021-01-21,-1337.8552468511334,-1337.8552468511168,-1337.855246851117,-1.659827830735594e-11,-1.6370904631912708e-11
2021-01-22,123.72866899560904,123.7286689956301,123.72866899563004,-2.106048668792937e-11,-2.100364326906856e-11
2021-01-25,-1190.4050349591125,-1190.4050349591037,-1190.4050349591037,-8.86757334228605e-12,-8.86757334228605e-12
2021-01-26,-2685.1202032802103,-2685.1202032802075,-2685.120203280207,-2.7284841053187847e-12,-3.183231456205249e-12
2021-01-27,-6457.041041503107,-6457.0410415031,-6457.0410415031,-7.275957614183426e-12,-7.275957614183426e-12
2021-01-28,5062.308602880046,5062.308602880053,5062.308602880053,-6.366462912410498e-12,-6.366462912410498e-12
2021-01-29,-1081.9137636078522,-1081.9137636078397,-1081.9137636078397,-1.2505552149377763e-11,-1.2505552149377763e-11
2021-02-01,3811.8376428865013,8652.524022548863,8652.524022548861,-4840.686379662362,-4840.68637966236
2021-02-02,4210.565646561416,4210.5656465614,4210.5656465614,1.546140993013978e-11,1.546140993013978e-11
2021-02-03,45.38248866380309,45.38248866384131,45.38248866384129,-3.822009375653579e-11,-3.820588290182059e-11
2021-02-04,1886.3079871643567,1886.3079871642942,1886.3079871642942,6.252776074688882e-11,6.252776074688882e-11
2021-02-05,1887.4016506889893,1887.4016506890248,1887.4016506890243,-3.54702933691442e-11,-3.501554601825774e-11
2021-02-08,4695.5293329631095,4695.529332963131,4695.529332963132,-2.1827872842550278e-11,-2.2737367544323206e-11
2021-02-09,2794.9079095524503,2794.9079095524767,2794.9079095524767,-2.637534635141492e-11,-2.637534635141492e-11
2021-02-10,-2454.775518184906,-2454.7755181849693,-2454.7755181849693,6.320988177321851e-11,6.320988177321851e-11
2021-02-11,2498.5652360534586,2498.565236053444,2498.5652360534446,1.4551915228366852e-11,1.4097167877480388e-11
2021-02-12,2786.23232187581,2786.232321875817,2786.2323218758165,-6.821210263296962e-12,-6.366462912410498e-12
2021-02-15,0.0,0.0,0.0,0.0,0.0
2021-02-16,-502.45379489063635,-502.45379489061315,-502.45379489061327,-2.319211489520967e-11,-2.3078428057488054e-11
2021-02-17,-1495.0251783783606,-1495.0251783783438,-1495.0251783783444,-1.6825651982799172e-11,-1.6143530956469476e-11
2021-02-18,-1507.2422620577272,-1507.2422620577602,-1507.2422620577602,3.296918293926865e-11,3.296918293926865e-11
2021-02-19,3469.1844049050706,3469.1844049050674,3469.1844049050674,3.183231456205249e-12,3.183231456205249e-12
2021-02-22,-5485.460022520914,-5485.460022520885,-5485.460022520886,-2.9103830456733704e-11,-2.8194335754960775e-11
2021-02-23,-3227.4180634172226,-3227.4180634172367,-3227.4180634172367,1.4097167877480388e-11,1.4097167877480388e-11
2021-02-24,2582.1936943353794,2582.1936943353667,2582.1936943353667,1.2732925824820995e-11,1.2732925824820995e-11
2021-02-25,-6071.00034043612,-6071.000340436107,-6071.000340436107,-1.2732925824820995e-11,-1.2732925824820995e-11
2021-02-26,1192.399811407231,1192.3998114072185,1192.3998114072185,1.2505552149377763e-11,1.2505552149377763e-11
2021-03-01,4689.037984893832,5923.920330537728,5923.920330537727,-1234.8823456438959,-1234.882345643895
2021-03-02,-1924.864784201578,-1924.8647842015675,-1924.864784201568,-1.0459189070388675e-11,-1.000444171950221e-11
2021-03-03,-2185.3316608533787,-2185.3316608533555,-2185.3316608533555,-2.319211489520967e-11,-2.319211489520967e-11
2021-03-04,-6737.7857467130525,-6737.7857467130925,-6737.7857467130925,4.001776687800884e-11,4.001776687800884e-11
2021-03-05,395.46081778395455,395.46081778394426,395.4608177839443,1.028865881380625e-11,1.0231815394945443e-11
2021-03-08,-2671.596064016194,-2671.5960640161616,-2671.596064016161,-3.228706191293895e-11,-3.2741809263825417e-11
2021-03-09,4670.104380858975,4670.104380858928,4670.104380858929,4.638422979041934e-11,4.547473508864641e-11
2021-03-10,-123.69937600253616,-123.69937600250692,-123.69937600250674,-2.923172814917052e-11,-2.941646926046815e-11
2021-03-11,4477.232483249041,4477.232483249034,4477.232483249035,7.275957614183426e-12,6.366462912410498e-12
2021-03-12,531.8613977170317,531.8613977170407,531.8613977170407,-9.094947017729282e-12,-9.094947017729282e-12
2021-03-15,1555.6532790795027,1555.653279079488,1555.6532790794877,1.4779288903810084e-11,1.5006662579253316e-11
2021-03-16,-2934.6356555730745,-2934.6356555730877,-2934.635655573087,1.318767317570746e-11,1.2732925824820995e-11
2021-03-17,1881.446163946006,1881.4461639460562,1881.4461639460562,-5.0249582272954285e-11,-5.0249582272954285e-11
2021-03-18,-5509.511465172924,-5509.511465172945,-5509.511465172945,2.091837814077735e-11,2.091837814077735e-11
2021-03-19,1492.782519858738,1492.7825198587025,1492.7825198587022,3.54702933691442e-11,3.5697667044587433e-11
2021-03-22,-621.5460362525773,-621.5460362525832,-621.5460362525832,5.9117155615240335e-12,5.9117155615240335e-12
2021-03-23,-4337.958042050392,-4337.958042050369,-4337.958042050369,-2.2737367544323206e-11,-2.2737367544323206e-11
2021-03-24,-3968.9837185592332,-3968.9837185592146,-3968.9837185592146,-1.864464138634503e-11,-1.864464138634503e-11
2021-03-25,1808.652798496536,1808.6527984965514,1808.6527984965512,-1.546140993013978e-11,-1.5234036254696548e-11
2021-03-26,1601.885504887381,1601.8855048873343,1601.8855048873343,4.6838977141305804e-11,4.6838977141305804e-11
2021-03-29,-1643.7856558473723,-1643.7856558473422,-1643.7856558473418,-3.001332515850663e-11,-3.0468072509393096e-11
2021-03-30,2194.7959250124695,2194.795925012486,2194.795925012486,-1.6370904631912708e-11,-1.6370904631912708e-11
2021-03-31,1961.992060555378,1961.992060555397,1961.9920605553968,-1.9099388737231493e-11,-1.887201506178826e-11
2021-04-01,2304.9464246249117,5516.967131237973,5516.967131237974,-3212.0207066130615,-3212.0207066130624
2021-04-02,0.0,0.0,0.0,0.0,0.0
2021-04-05,1382.2836813798058,1382.2836813798292,1382.2836813798292,-2.3419488570652902e-11,-2.3419488570652902e-11
2021-04-06,-4.011016479227692,-4.011016479260803,-4.011016479260775,3.311129148642067e-11,3.3082869776990265e-11
2021-04-07,-915.2277354061953,-915.227735406148,-915.227735406148,-4.729372449219227e-11,-4.729372449219227e-11
2021-04-08,1616.825511847157,1616.8255118471557,1616.8255118471557,1.3642420526593924e-12,1.3642420526593924e-12
2021-04-09,-227.45642427226994,-227.45642427224607,-227.45642427224607,-2.3874235921539366e-11,-2.3874235921539366e-11
2021-04-12,-492.4679248048342,-492.467924804903,-492.4679248049031,6.88373802404385e-11,6.889422365929931e-11
2021-04-13,1689.070784673735,1689.0707846737391,1689.070784673739,-4.092726157978177e-12,-3.865352482534945e-12
2021-04-14,-665.9735070155002,-665.9735070154554,-665.9735070154552,-4.4792614062316716e-11,-4.501998773775995e-11
2021-04-15,671.3292917689541,671.3292917689035,671.3292917689037,5.0590642786119133e-11,5.047695594839752e-11
2021-04-16,-13.425155230681412,-13.425155230660238,-13.425155230660167,-2.1174173525650986e-11,-2.1245227799226996e-11
2021-04-19,-1924.8320616572164,-1924.8320616571955,-1924.8320616571957,-2.091837814077735e-11,-2.0691004465334117e-11
2021-04-20,-3476.054495209304,-3476.0544952093155,-3476.054495209315,1.1368683772161603e-11,1.0913936421275139e-11
2021-04-21,1984.7682562310365,1984.768256231051,1984.768256231051,-1.4551915228366852e-11,-1.4551915228366852e-11
2021-04-22,-809.7465922576084,-809.7465922575985,-809.7465922575986,-9.890754881780595e-12,-9.777068044058979e-12
2021-04-23,3530.9817606184806,3530.981760618433,3530.9817606184333,4.774847184307873e-11,4.729372449219227e-11
2021-04-26,2068.8796566246892,2068.8796566246806,2068.8796566246806,8.640199666842818e-12,8.640199666842818e-12
2021-04-27,-10.027785970421974,-10.027785970361787,-10.027785970361787,-6.018652243255929e-11,-6.018652243255929e-11
2021-04-28,-144.94463760001236,-144.94463760004965,-144.94463760004976,3.728928277269006e-11,3.7402969610411674e-11
2021-04-29,-824.2205902358983,-824.2205902358742,-824.220590235874,-2.4101609596982598e-11,-2.4215296434704214e-11
2021-04-30,-2511.076606356073,-2511.0766063561196,-2511.0766063561196,4.638422979041934e-11,4.638422979041934e-11
2021-05-03,-344.1179594032001,4284.8060627007135,4284.8060627007135,-4628.924022103914,-4628.924022103914
2021-05-04,-2118.295541625819,-2118.295541625803,-2118.2955416258023,-1.6370904631912708e-11,-1.6825651982799172e-11
2021-05-05,1295.4686830602295,1295.4686830602582,1295.4686830602584,-2.864908310584724e-11,-2.887645678129047e-11
2021-05-06,-1075.0153248130227,-1075.0153248130412,-1075.0153248130414,1.8417267710901797e-11,1.864464138634503e-11
2021-05-07,2465.1973371588683,2465.197337158836,2465.1973371588365,3.228706191293895e-11,3.183231456205249e-11
2021-05-10,-3836.5014652436075,-3836.5014652435843,-3836.5014652435843,-2.319211489520967e-11,-2.319211489520967e-11
2021-05-11,-82.91886830350268,-82.91886830353864,-82.91886830353859,3.596767328417627e-11,3.5910829865315463e-11
2021-05-12,-4368.266555472714,-4368.266555472665,-4368.266555472665,-4.9112713895738125e-11,-4.9112713895738125e-11
2021-05-13,-45.572480097209336,-45.572480097215845,-45.572480097216015,6.508571459562518e-12,6.679101716144942e-12
2021-05-14,4657.185993729596,4657.185993729591,4657.18599372959,4.547473508864641e-12,5.4569682106375694e-12
2021-05-17,-956.9417209313833,-956.9417209313797,-956.9417209313797,-3.637978807091713e-12,-3.637978807091713e-12
2021-05-18,-577.151165211777,-577.1511652117831,-577.1511652117833,6.139089236967266e-12,6.366462912410498e-12
2021-05-19,-720.097350472206,-720.0973504722098,-720.0973504722098,3.751665644813329e-12,3.751665644813329e-12
2021-05-20,2471.2415806494537,2471.2415806494782,2471.2415806494782,-2.4556356947869062e-11,-2.4556356947869062e-11
2021-05-21,736.0908021348005,736.0908021347775,736.0908021347777,2.2964741219766438e-11,2.2737367544323206e-11
2021-05-24,1601.6049424403463,1601.6049424403418,1601.6049424403413,4.547473508864641e-12,5.002220859751105e-12
2021-05-25,-968.1074100578844,-968.1074100578829,-968.1074100578829,-1.4779288903810084e-12,-1.4779288903810084e-12
2021-05-26,1554.9574250224687,1554.9574250224912,1554.9574250224912,-2.2509993868879974e-11,-2.2509993868879974e-11
2021-05-27,2309.7886359950935,2309.788635995057,2309.788635995057,3.637978807091713e-11,3.637978807091713e-11
2021-05-28,-373.2505743148213,-373.2505743148505,-373.2505743148505,2.921751729445532e-11,2.921751729445532e-11
2021-05-31,-2.9103830456733704e-11,0.0,0.0,-2.9103830456733704e-11,-2.9103830456733704e-11
2021-06-01,898.2709180364618,4524.499295448304,4524.499295448304,-3626.2283774118423,-3626.2283774118423
2021-06-02,251.73528738995083,251.73528738998723,251.73528738998712,-3.6408209780347534e-11,-3.629452294262592e-11
2021-06-03,-663.4777703033178,-663.4777703033295,-663.4777703033295,1.1709744285326451e-11,1.1709744285326451e-11
2021-06-04,1426.5325103331998,1426.5325103331675,1426.5325103331675,3.228706191293895e-11,3.228706191293895e-11
2021-06-07,-141.8221594427887,-141.82215944277306,-141.82215944277303,-1.5631940186722204e-11,-1.5660361896152608e-11
2021-06-08,263.2917060208274,263.2917060208449,263.2917060208449,-1.750777300912887e-11,-1.750777300912887e-11
2021-06-09,-1057.2800293555774,-1057.2800293555863,-1057.280029355586,8.86757334228605e-12,8.640199666842818e-12
2021-06-10,52.56116813304834,52.561168133071675,52.561168133071675,-2.333422344236169e-11,-2.333422344236169e-11
2021-06-11,1055.1776781413646,1055.1776781413696,1055.1776781413698,-5.002220859751105e-12,-5.229594535194337e-12
2021-06-14,272.3110447694489,272.31104476946246,272.3110447694624,-1.3528733688872308e-11,-1.34718902700115e-11
2021-06-15,684.2169444208557,684.2169444208572,684.2169444208573,-1.4779288903810084e-12,-1.5916157281026244e-12
2021-06-16,182.98371994512854,182.98371994508307,182.98371994508312,4.547473508864641e-11,4.5417891669785604e-11
2021-06-17,-1899.4952270922076,-1899.4952270921563,-1899.4952270921563,-5.1386450650170445e-11,-5.1386450650170445e-11
2021-06-18,-1944.9375424992468,-1944.9375424992859,-1944.9375424992859,3.9108272176235914e-11,3.9108272176235914e-11
2021-06-21,1440.2199418811651,1440.2199418811608,1440.2199418811608,4.320099833421409e-12,4.320099833421409e-12
2021-06-22,-482.88685366811114,-482.8868536680516,-482.8868536680516,-5.95719029661268e-11,-5.95719029661268e-11
2021-06-23,280.80571813706774,280.80571813697696,280.8057181369771,9.07789399207104e-11,9.066525308298878e-11
2021-06-24,1676.5145888032566,1676.5145888032741,1676.5145888032744,-1.750777300912887e-11,-1.77351466845721e-11
2021-06-25,-167.56951858845423,-167.5695185884323,-167.56951858843235,-2.1941559680271894e-11,-2.1884716261411086e-11
2021-06-28,0.5490396048408002,0.5490396048522612,0.5490396048522612,-1.1461054327810416e-11,-1.1461054327810416e-11
2021-06-29,726.4024835596792,726.4024835596667,726.4024835596667,1.2505552149377763e-11,1.2505552149377763e-11
2021-06-30,108.66451754615991,108.66451754614828,108.66451754614816,1.1638690011750441e-11,1.1752376849472057e-11
2021-07-01,43.10422550866497,6775.16549039406,6775.16549039406,-6732.061264885395,-6732.061264885395
2021-07-02,216.0619112487184,216.0619112487093,216.0619112487093,9.094947017729282e-12,9.094947017729282e-12
2021-07-05,0.0,0.0,0.0,0.0,0.0
2021-07-06,371.0878421879024,371.08784218794534,371.08784218794534,-4.291678123991005e-11,-4.291678123991005e-11
2021-07-07,85.81726662060828,85.81726662058828,85.81726662058823,1.999467258428922e-11,2.0051516003150027e-11
2021-07-08,-1766.4412350897328,-1766.4412350897442,-1766.4412350897442,1.1368683772161603e-11,1.1368683772161603e-11
2021-07-09,2623.3067334724765,2623.3067334725183,2623.3067334725188,-4.18367562815547e-11,-4.229150363244116e-11
2021-07-12,-293.4500983302423,-293.4500983303042,-293.4500983303043,6.184563972055912e-11,6.195932655828074e-11
2021-07-13,-1024.3296786434657,-1024.3296786434712,-1024.3296786434712,5.4569682106375694e-12,5.4569682106375694e-12
2021-07-14,-2102.159951207286,-2102.1599512072553,-2102.1599512072553,-3.092281986027956e-11,-3.092281986027956e-11
2021-07-15,-1614.4157554209814,-1614.415755420949,-1614.415755420949,-3.2514435588382185e-11,-3.2514435588382185e-11
2021-07-16,-991.1724322571536,-991.1724322572096,-991.1724322572096,5.60476109967567e-11,5.60476109967567e-11
2021-07-19,-2413.8769868387026,-2413.876986838665,-2413.8769868386653,-3.774403012357652e-11,-3.728928277269006e-11
2021-07-20,3699.7202710458077,3699.720271045763,3699.720271045763,4.4565240386873484e-11,4.4565240386873484e-11
2021-07-21,2568.4728951053985,2568.4728951054576,2568.4728951054576,-5.911715561524034e-11,-5.911715561524034e-11
2021-07-22,90.12335923983483,90.1233592398042,90.12335923980419,3.062439191126032e-11,3.063860276597552e-11
2021-07-23,1090.1863876213029,1090.186387621316,1090.186387621316,-1.318767317570746e-11,-1.318767317570746e-11
2021-07-26,1830.9125260541332,1830.9125260541389,1830.9125260541387,-5.6843418860808015e-12,-5.4569682106375694e-12
2021-07-27,-1549.5570909274684,-1549.5570909275184,-1549.5570909275186,5.002220859751105e-11,5.0249582272954285e-11
2021-07-28,1380.2611865159415,1380.2611865159786,1380.2611865159784,-3.7061909097246826e-11,-3.6834535421803594e-11
2021-07-29,572.7419638141582,572.7419638141777,572.7419638141776,-1.944044925039634e-11,-1.9326762412674725e-11
2021-07-30,-663.8765529783559,-663.8765529783869,-663.876552978387,3.1036506698001176e-11,3.115019353572279e-11
2021-08-02,109.33020973287057,3451.004479899206,3451.0044798992058,-3341.6742701663356,-3341.674270166335
2021-08-03,645.5421057117055,645.5421057116673,645.5421057116673,3.8198777474462986e-11,3.8198777474462986e-11
2021-08-04,527.1312290528149,527.131229052815,527.1312290528149,-1.1368683772161603e-13,0.0
2021-08-05,2616.1756114788295,2616.175611478839,2616.175611478839,-9.549694368615746e-12,-9.549694368615746e-12
2021-08-06,946.7176407978404,946.7176407978694,946.7176407978693,-2.8990143619012088e-11,-2.887645678129047e-11
2021-08-09,-179.54699896401144,-179.5469989640486,-179.54699896404867,3.717559593496844e-11,3.723243935382925e-11
2021-08-10,-831.4185151891725,-831.4185151891957,-831.4185151891957,2.319211489520967e-11,2.319211489520967e-11
2021-08-11,905.7582161155588,905.7582161155683,905.7582161155682,-9.549694368615746e-12,-9.43600753089413e-12
2021-08-12,360.66403334913775,360.6640333491813,360.66403334918135,-4.354205884737894e-11,-4.359890226623975e-11
2021-08-13,-96.37929561713827,-96.3792956171583,-96.3792956171583,2.0037305148434825e-11,2.0037305148434825e-11
2021-08-16,-1144.3043380930612,-1144.3043380930767,-1144.3043380930767,1.546140993013978e-11,1.546140993013978e-11
2021-08-17,-1033.115477904823,-1033.1154779047984,-1033.1154779047981,-2.4556356947869062e-11,-2.4783730623312294e-11
2021-08-18,-1177.9287919992348,-1177.928791999218,-1177.928791999218,-1.6825651982799172e-11,-1.6825651982799172e-11
2021-08-19,-78.17296828739927,-78.17296828740064,-78.17296828740058,1.3642420526593924e-12,1.3073986337985843e-12
2021-08-20,1747.8248371356167,1747.824837135612,1747.8248371356117,4.774847184307873e-12,5.002220859751105e-12
2021-08-23,1689.8966667796776,1689.8966667796972,1689.8966667796972,-1.9554136088117957e-11,-1.9554136088117957e-11
2021-08-24,266.4941385673592,266.49413856733315,266.49413856733315,2.603428583825007e-11,2.603428583825007e-11
2021-08-25,1163.9032616653421,1163.9032616653494,1163.9032616653494,-7.275957614183426e-12,-7.275957614183426e-12
2021-08-26,-737.8020100215217,-737.8020100215356,-737.8020100215358,1.3869794202037156e-11,1.4097167877480388e-11
2021-08-27,1849.4279074013466,1849.4279074012857,1849.4279074012854,6.093614501878619e-11,6.116351869422942e-11
2021-08-30,303.59613026335137,303.5961302633933,303.5961302633933,-4.1950443119276315e-11,-4.1950443119276315e-11
2021-08-31,-851.8604162435804,-851.8604162435679,-851.860416243568,-1.2505552149377763e-11,-1.2391865311656147e-11
2021-09-01,369.44299418557785,3904.895617243806,3904.8956172438056,-3535.4526230582283,-3535.452623058228
2021-09-02,377.2626199356164,377.2626199355908,377.2626199355909,2.5579538487363607e-11,2.546585164964199e-11
2021-09-03,1100.1448897777009,1100.1448897777198,1100.1448897777198,-1.887201506178826e-11,-1.887201506178826e-11
2021-09-06,0.0,0.0,0.0,0.0,0.0
2021-09-07,-1721.5795163325965,-1721.579516332617,-1721.579516332617,2.0463630789890885e-11,2.0463630789890885e-11
2021-09-08,-1221.8126957540517,-1221.8126957540446,-1221.8126957540449,-7.048583938740194e-12,-6.821210263296962e-12
2021-09-09,-1330.2356120095938,-1330.235612009585,-1330.2356120095853,-8.640199666842818e-12,-8.412825991399586e-12
2021-09-10,-991.6568496011023,-991.6568496010867,-991.6568496010867,-1.5575096767861396e-11,-1.5575096767861396e-11
2021-09-13,201.2726918507251,201.27269185072973,201.27269185072973,-4.632738637155853e-12,-4.632738637155853e-12
2021-09-14,-154.13547421753174,-154.13547421759654,-154.1354742175965,6.480149750132114e-11,6.477307579189073e-11
2021-09-15,1247.4121791519283,1247.4121791519626,1247.4121791519626,-3.433342499192804e-11,-3.433342499192804e-11
2021-09-16,791.3545429780497,791.3545429780519,791.3545429780519,-2.1600499167107046e-12,-2.1600499167107046e-12
2021-09-17,-1876.0094899903052,-1876.0094899902795,-1876.0094899902795,-2.5693225325085223e-11,-2.5693225325085223e-11
2021-09-20,-3296.133172462636,-3296.1331724626525,-3296.133172462653,1.6370904631912708e-11,1.6825651982799172e-11
2021-09-21,256.89380448005977,256.8938044800197,256.89380448001964,4.007461029686965e-11,4.013145371573046e-11
2021-09-22,1945.6059127756162,1945.6059127756555,1945.6059127756555,-3.9335645851679146e-11,-3.9335645851679146e-11
2021-09-23,2270.596813054086,2270.596813054101,2270.596813054101,-1.5006662579253316e-11,-1.5006662579253316e-11
2021-09-24,-416.85035895195324,-416.85035895198416,-416.8503589519841,3.092281986027956e-11,3.086597644141875e-11
2021-09-27,-836.827020699624,-836.8270206996174,-836.8270206996175,-6.59383658785373e-12,-6.480149750132114e-12
2021-09-28,-4599.012258483301,-4599.012258483285,-4599.012258483285,-1.546140993013978e-11,-1.546140993013978e-11
2021-09-29,148.3153771299112,148.31537712992468,148.31537712992468,-1.34718902700115e-11,-1.34718902700115e-11
2021-09-30,-728.8511226320406,-728.8511226320948,-728.8511226320948,5.411493475548923e-11,5.411493475548923e-11
2021-10-01,1866.495500458259,1625.3721909241085,1625.3721909241085,241.1233095341504,241.1233095341504
2021-10-04,-3297.3819492500916,-3297.3819492500525,-3297.381949250052,-3.9108272176235914e-11,-3.956301952712238e-11
2021-10-05,1646.9579070226173,1646.957907022566,1646.957907022566,5.1386450650170445e-11,5.1386450650170445e-11
2021-10-06,862.9310698584886,862.9310698585731,862.9310698585731,-8.446932042716071e-11,-8.446932042716071e-11
2021-10-07,1611.948636814166,1611.94863681413,1611.94863681413,3.61524143954739e-11,3.61524143954739e-11
2021-10-08,-281.34253508079564,-281.34253508082963,-281.3425350808297,3.399236447876319e-11,3.4049207897624e-11
2021-10-11,-892.5744410235784,-892.5744410235665,-892.5744410235664,-1.1937117960769683e-11,-1.2050804798491299e-11
2021-10-12,1208.62636830454,1208.6263683045427,1208.6263683045424,-2.7284841053187847e-12,-2.5011104298755527e-12
2021-10-13,848.7712058542238,848.7712058542526,848.7712058542525,-2.8762769943568856e-11,-2.864908310584724e-11
2021-10-14,2185.1378431180783,2185.137843118081,2185.137843118081,-2.7284841053187847e-12,-2.7284841053187847e-12
2021-10-15,1531.8350551127223,1531.8350551126896,1531.8350551126896,3.2741809263825417e-11,3.2741809263825417e-11
2021-10-18,728.7178924543841,728.7178924543402,728.7178924543404,4.388311936054379e-11,4.376943252282217e-11
2021-10-19,1037.5453498896095,1037.5453498896566,1037.5453498896566,-4.7066350816749036e-11,-4.7066350816749036e-11
2021-10-20,498.90023801932693,498.9002380193318,498.9002380193318,-4.888534022029489e-12,-4.888534022029489e-12
2021-10-21,418.43681794195436,418.4368179419279,418.43681794192787,2.6432189770275727e-11,2.6489033189136535e-11
2021-10-22,487.06460761334165,487.06460761338406,487.06460761338417,-4.240519047016278e-11,-4.2518877307884395e-11
2021-10-25,19.978992430347716,19.97899243036737,19.978992430367356,-1.965361207112437e-11,-1.963940121640917e-11
2021-10-26,257.65026839793427,257.6502683978549,257.6502683978549,7.935341272968799e-11,7.935341272968799e-11
2021-10-27,-2279.3400648079114,-2279.3400648078277,-2279.3400648078277,-8.36735125631094e-11,-8.36735125631094e-11
2021-10-28,2825.6886688615486,2825.6886688614954,2825.6886688614954,5.32054400537163e-11,5.32054400537163e-11
